player_name,win,sets,ace,df,svpt,first_in,first_won,second_in,second_won,matches_played,win_pct,first_won_pct,second_in_won_pct,second_won_pct,aces_set,df_set,aces_match,df_match
Kajsa Rinaldo Persson,1,1,0,4,27,18,11,5,3,1,1,0.6111111111111112,0.6,0.3333333333333333,0,4,0,4
Kamilla Rakhimova,11,74,36,116,2196,1291,790,789,421,30,0.36666666666666664,0.6119287374128582,0.5335868187579215,0.46519337016574586,0.4864864864864865,1.5675675675675675,1.2,3.8666666666666667
Karen Barbat,3,23,5,21,652,465,255,166,87,10,0.3,0.5483870967741935,0.5240963855421686,0.46524064171123,0.21739130434782608,0.9130434782608695,0.5,2.1
Karen Esther Contreras,1,6,0,0,0,0,0,0,0,3,0.3333333333333333,NA,NA,NA,0,0,0,0
Karman Thandi,3,23,46,47,709,369,245,293,131,10,0.3,0.6639566395663956,0.447098976109215,0.38529411764705884,2,2.0434782608695654,4.6,4.7
Karolina Muchova,60,224,356,198,6681,4272,2849,2211,1179,97,0.6185567010309279,0.6669007490636704,0.5332428765264586,0.48941469489414696,1.5892857142857142,0.8839285714285714,3.670103092783505,2.0412371134020617
Karolina Pliskova,158,549,1490,909,16597,10606,7434,5082,2654,233,0.6781115879828327,0.7009240052800302,0.5222353404171586,0.442997830078451,2.714025500910747,1.6557377049180328,6.394849785407725,3.9012875536480687
Katarina Zavatska,9,63,23,80,1952,1257,695,615,293,28,0.32142857142857145,0.552903739061257,0.4764227642276423,0.42158273381294964,0.36507936507936506,1.2698412698412698,0.8214285714285714,2.857142857142857
Katarzyna Kawa,9,51,21,131,2415,1684,908,600,273,22,0.4090909090909091,0.5391923990498813,0.455,0.3734610123119015,0.4117647058823529,2.5686274509803924,0.9545454545454546,5.954545454545454
Katarzyna Piter,0,5,4,6,116,66,41,44,22,2,0,0.6212121212121212,0.5,0.44,0.8,1.2,2,3
Katerina Siniakova,81,411,468,689,12316,7555,4721,4072,2112,171,0.47368421052631576,0.6248841826604897,0.518664047151277,0.4436042848141147,1.1386861313868613,1.6763990267639903,2.736842105263158,4.029239766081871
Kateryna Bondarenko,11,87,73,211,2877,1716,1065,950,482,36,0.3055555555555556,0.6206293706293706,0.5073684210526316,0.4151593453919035,0.8390804597701149,2.425287356321839,2.0277777777777777,5.861111111111111
Kateryna Kozlova,37,205,163,283,6908,4679,2735,1946,963,88,0.42045454545454547,0.584526608249626,0.4948612538540596,0.43203230148048455,0.7951219512195122,1.3804878048780487,1.8522727272727273,3.215909090909091
Katharina Gerlach,0,2,5,5,70,44,24,21,12,1,0,0.5454545454545454,0.5714285714285714,0.46153846153846156,2.5,2.5,5,5
Katharina Hobgarski,0,4,0,6,113,68,35,39,19,2,0,0.5147058823529411,0.48717948717948717,0.4222222222222222,0,1.5,0,3
Katharina Lehnert,0,5,3,11,161,93,52,57,28,2,0,0.5591397849462365,0.49122807017543857,0.4117647058823529,0.6,2.2,1.5,5.5
Katherine Sebov,0,4,4,1,121,84,44,36,13,2,0,0.5238095238095238,0.3611111111111111,0.35135135135135137,1,0.25,2,0.5
Katherine Westbury,1,4,3,5,73,43,23,25,17,2,0.5,0.5348837209302325,0.68,0.5666666666666667,0.75,1.25,1.5,2.5
Kathinka Von Deichmann,1,10,5,10,309,226,122,73,36,4,0.25,0.5398230088495575,0.4931506849315068,0.43373493975903615,0.5,1,1.25,2.5
Katie Boulter,25,120,179,187,3651,2051,1372,1413,764,51,0.49019607843137253,0.6689419795221843,0.5406935598018401,0.4775,1.4916666666666667,1.5583333333333333,3.5098039215686274,3.6666666666666665
Katie Swan,1,20,42,37,631,353,242,241,115,9,0.1111111111111111,0.6855524079320113,0.47717842323651455,0.4136690647482014,2.1,1.85,4.666666666666667,4.111111111111111
Katie Volynets,3,43,11,55,1215,863,481,297,153,17,0.17647058823529413,0.5573580533024334,0.5151515151515151,0.4346590909090909,0.2558139534883721,1.2790697674418605,0.6470588235294118,3.235294117647059
Katriin Saar,0,9,6,19,240,140,70,81,37,4,0,0.5,0.4567901234567901,0.37,0.6666666666666666,2.111111111111111,1.5,4.75
Katrina Lai,2,8,5,6,195,135,78,54,27,4,0.5,0.5777777777777777,0.5,0.45,0.625,0.75,1.25,1.5
Katrina Scott,1,9,9,14,255,137,82,104,53,4,0.25,0.5985401459854015,0.5096153846153846,0.4491525423728814,1,1.5555555555555556,2.25,3.5
Katy Dunne,0,2,1,4,72,44,26,24,13,1,0,0.5909090909090909,0.5416666666666666,0.4642857142857143,0.5,2,1,4
Kayla Day,0,5,10,12,133,65,43,56,23,2,0,0.6615384615384615,0.4107142857142857,0.3382352941176471,2,2.4,5,6
Kelly Williford,2,12,4,7,121,72,41,42,19,5,0.4,0.5694444444444444,0.4523809523809524,0.3877551020408163,0.3333333333333333,0.5833333333333334,0.8,1.4
Kerrie Cartwright,5,14,5,10,245,163,105,72,38,7,0.7142857142857143,0.6441717791411042,0.5277777777777778,0.4634146341463415,0.35714285714285715,0.7142857142857143,0.7142857142857143,1.4285714285714286
Khim Iglupas,1,2,3,4,47,25,15,18,13,1,1,0.6,0.7222222222222222,0.5909090909090909,1.5,2,3,4
Kiki Bertens,120,429,888,756,12537,7362,5099,4419,2399,183,0.6557377049180327,0.6926107036131486,0.5428830052047975,0.46357487922705315,2.06993006993007,1.7622377622377623,4.852459016393443,4.131147540983607
Kim Clijsters,0,13,20,38,427,280,170,109,61,5,0,0.6071428571428571,0.5596330275229358,0.41496598639455784,1.5384615384615385,2.923076923076923,4,7.6
Kimberly Birrell,5,25,27,45,771,490,312,236,111,11,0.45454545454545453,0.636734693877551,0.4703389830508475,0.39501779359430605,1.08,1.8,2.4545454545454546,4.090909090909091
Kimia Rahmani,0,2,0,5,48,23,9,20,8,1,0,0.391304347826087,0.4,0.32,0,2.5,0,5
Kimiya Asbaghipour,0,4,0,15,72,34,14,23,7,2,0,0.4117647058823529,0.30434782608695654,0.18421052631578946,0,3.75,0,7.5
Kirsten Andrea Weedon,3,26,6,28,490,372,183,90,41,11,0.2727272727272727,0.49193548387096775,0.45555555555555555,0.3474576271186441,0.23076923076923078,1.0769230769230769,0.5454545454545454,2.5454545454545454
Kirsten Flipkens,41,230,246,220,7256,4576,2815,2460,1239,100,0.41,0.615166083916084,0.5036585365853659,0.4623134328358209,1.0695652173913044,0.9565217391304348,2.46,2.2
Kristie Ahn,12,76,39,94,2361,1449,859,818,409,34,0.35294117647058826,0.5928226363008972,0.5,0.44846491228070173,0.5131578947368421,1.236842105263158,1.1470588235294117,2.764705882352941
Kristina Kucova,16,94,16,134,2622,1703,988,785,397,42,0.38095238095238093,0.5801526717557252,0.5057324840764331,0.4319912948857454,0.1702127659574468,1.425531914893617,0.38095238095238093,3.1904761904761907
Kristina Mladenovic,73,375,426,934,11290,6585,4225,3771,1935,161,0.453416149068323,0.6416097190584662,0.513126491646778,0.4112646121147715,1.136,2.490666666666667,2.6459627329192545,5.801242236024844
Kristyna Pliskova,46,263,908,440,8319,4922,3550,2957,1467,112,0.4107142857142857,0.7212515237708249,0.49611092323300643,0.43185163379452457,3.452471482889734,1.673003802281369,8.107142857142858,3.9285714285714284
Ksenia Palkina,2,7,9,17,210,129,85,64,30,3,0.6666666666666666,0.6589147286821705,0.46875,0.37037037037037035,1.2857142857142858,2.4285714285714284,3,5.666666666666667
Kurumi Nara,11,75,20,85,2369,1630,943,654,326,33,0.3333333333333333,0.5785276073619632,0.4984709480122324,0.44113667117726657,0.26666666666666666,1.1333333333333333,0.6060606060606061,2.5757575757575757
Kwan Yau Ng,0,2,2,2,40,19,10,19,4,1,0,0.5263157894736842,0.21052631578947367,0.19047619047619047,1,1,2,2
Lamis Alhussein Abdel Aziz,0,4,1,9,114,74,38,31,11,2,0,0.5135135135135135,0.3548387096774194,0.275,0.25,2.25,0.5,4.5
Lara Arruabarrena,23,141,71,142,4217,2756,1626,1319,668,62,0.3709677419354839,0.5899854862119013,0.5064442759666414,0.45722108145106094,0.5035460992907801,1.0070921985815602,1.1451612903225807,2.2903225806451615
Lara Escauriza,1,8,4,19,202,126,65,57,26,3,0.3333333333333333,0.5158730158730159,0.45614035087719296,0.34210526315789475,0.5,2.375,1.3333333333333333,6.333333333333333
Lara Smejkal,0,2,1,4,55,27,14,24,9,1,0,0.5185185185185185,0.375,0.32142857142857145,0.5,2,1,4
Laura Correia,0,2,2,3,43,27,17,13,4,1,0,0.6296296296296297,0.3076923076923077,0.25,1,1.5,2,3
Laura Ioana Andrei,1,5,1,10,139,96,51,33,17,2,0.5,0.53125,0.5151515151515151,0.3953488372093023,0.2,2,0.5,5
Laura Lissette Quezada Martinez,0,8,0,5,179,137,81,37,16,3,0,0.5912408759124088,0.43243243243243246,0.38095238095238093,0,0.625,0,1.6666666666666667
Laura Pigossi,7,25,4,32,886,662,394,192,103,10,0.7,0.595166163141994,0.5364583333333334,0.45982142857142855,0.16,1.28,0.4,3.2
Laura Siegemund,48,239,96,356,7078,4857,2874,1865,1051,106,0.4528301886792453,0.5917232859789994,0.5635388739946381,0.47321026564610535,0.401673640167364,1.4895397489539748,0.9056603773584906,3.358490566037736
Lauren Anzalotta Kynoch,0,7,1,14,213,121,69,78,35,3,0,0.5702479338842975,0.44871794871794873,0.3804347826086957,0.14285714285714285,2,0.3333333333333333,4.666666666666667
Lauren Davis,34,192,141,266,5704,3424,2092,2014,1024,84,0.40476190476190477,0.610981308411215,0.5084409136047666,0.44912280701754387,0.734375,1.3854166666666667,1.6785714285714286,3.1666666666666665
Lea Boskovic,3,18,5,15,606,419,226,172,85,7,0.42857142857142855,0.5393794749403341,0.4941860465116279,0.45454545454545453,0.2777777777777778,0.8333333333333334,0.7142857142857143,2.142857142857143
Leolia Jeanjean,2,6,0,0,0,0,0,0,0,3,0.6666666666666666,NA,NA,NA,0,0,0,0
Leonie Kung,7,34,33,37,1038,656,391,345,184,15,0.4666666666666667,0.5960365853658537,0.5333333333333333,0.4816753926701571,0.9705882352941176,1.088235294117647,2.2,2.466666666666667
Lesia Tsurenko,49,222,122,375,6453,4333,2529,1745,940,102,0.4803921568627451,0.5836602815601201,0.5386819484240688,0.44339622641509435,0.5495495495495496,1.6891891891891893,1.196078431372549,3.676470588235294
Lesley Kerkhove,5,42,21,91,1242,775,468,376,193,19,0.2631578947368421,0.6038709677419355,0.5132978723404256,0.4132762312633833,0.5,2.1666666666666665,1.105263157894737,4.7894736842105265
Leyla Fiorella Britez Risso,1,9,1,6,258,190,98,62,24,4,0.25,0.5157894736842106,0.3870967741935484,0.35294117647058826,0.1111111111111111,0.6666666666666666,0.25,1.5
Leylah Fernandez,51,199,147,343,5756,3636,2347,1777,1026,85,0.6,0.6454895489548955,0.5773776027011818,0.4839622641509434,0.7386934673366834,1.7236180904522613,1.7294117647058824,4.035294117647059
Lin Zhu,21,134,73,139,4002,2585,1515,1278,627,58,0.3620689655172414,0.586073500967118,0.49061032863849763,0.442484121383204,0.5447761194029851,1.037313432835821,1.2586206896551724,2.396551724137931
Lina Glushko,6,25,24,22,706,465,308,219,111,11,0.5454545454545454,0.6623655913978495,0.5068493150684932,0.4605809128630705,0.96,0.88,2.1818181818181817,2
Linda Fruhvirtova,7,32,22,65,968,615,385,288,139,14,0.5,0.6260162601626016,0.4826388888888889,0.3937677053824363,0.6875,2.03125,1.5714285714285714,4.642857142857143
Linda Noskova,0,3,0,0,0,0,0,0,0,1,0,NA,NA,NA,0,0,0,0
Ling Zhang,1,8,1,8,161,96,50,57,32,4,0.25,0.5208333333333334,0.5614035087719298,0.49230769230769234,0.125,1,0.25,2
Lisa Pigato,0,2,0,3,47,26,16,18,7,1,0,0.6153846153846154,0.3888888888888889,0.3333333333333333,0,1.5,0,3
Liudmila Samsonova,40,186,393,338,5659,3237,2209,2084,1143,80,0.5,0.6824219956750077,0.5484644913627639,0.4719240297274979,2.1129032258064515,1.8172043010752688,4.9125,4.225
Lizette Cabrera,3,50,19,70,1474,959,538,445,209,20,0.15,0.5610010427528676,0.4696629213483146,0.4058252427184466,0.38,1.4,0.95,3.5
Lola Radivojevic,1,10,4,31,311,183,102,97,49,4,0.25,0.5573770491803278,0.5051546391752577,0.3828125,0.4,3.1,1,7.75
Lucia Bronzetti,14,58,64,64,1733,992,614,677,349,26,0.5384615384615384,0.6189516129032258,0.5155096011816839,0.4709851551956815,1.103448275862069,1.103448275862069,2.4615384615384617,2.4615384615384617
Lucia De Santa Ana,0,9,0,0,0,0,0,0,0,4,0,NA,NA,NA,0,0,0,0
Lucie Havlickova,0,3,1,12,93,54,33,27,15,1,0,0.6111111111111112,0.5555555555555556,0.38461538461538464,0.3333333333333333,4,1,12
Lucie Hradecka,0,4,7,9,126,75,54,42,22,2,0,0.72,0.5238095238095238,0.43137254901960786,1.75,2.25,3.5,4.5
Lucie Safarova,10,50,78,77,1599,1024,687,498,287,21,0.47619047619047616,0.6708984375,0.5763052208835341,0.4991304347826087,1.56,1.54,3.7142857142857144,3.6666666666666665
Lucrezia Stefanini,2,16,0,17,470,347,196,106,49,7,0.2857142857142857,0.5648414985590778,0.46226415094339623,0.3983739837398374,0,1.0625,0,2.4285714285714284
Luksika Kumkhum,8,50,25,91,1519,966,575,462,249,22,0.36363636363636365,0.5952380952380952,0.538961038961039,0.45027124773960214,0.5,1.82,1.1363636363636365,4.136363636363637
Lulu Radovcic,0,2,0,3,37,19,8,15,7,1,0,0.42105263157894735,0.4666666666666667,0.3888888888888889,0,1.5,0,3
Lyudmyla Kichenok,0,3,1,11,92,48,30,33,20,1,0,0.625,0.6060606060606061,0.45454545454545453,0.3333333333333333,3.6666666666666665,1,11
Maddison Inglis,7,47,41,54,1316,866,513,396,199,20,0.35,0.5923787528868361,0.5025252525252525,0.44222222222222224,0.8723404255319149,1.148936170212766,2.05,2.7
Madison Brengle,28,173,19,208,4874,3529,1925,1137,553,77,0.36363636363636365,0.5454803060357042,0.48636763412489004,0.4111524163568773,0.10982658959537572,1.2023121387283238,0.24675324675324675,2.7012987012987013
Madison Keys,94,351,802,321,10361,6594,4578,3446,1775,155,0.6064516129032258,0.6942675159235668,0.5150899593731864,0.4711972391823732,2.284900284900285,0.9145299145299145,5.174193548387096,2.0709677419354837
Madrie Le Roux,0,3,1,3,107,75,44,29,17,1,0,0.5866666666666667,0.5862068965517241,0.53125,0.3333333333333333,1,1,3
Magda Linette,81,367,484,466,10894,6695,4310,3733,1952,157,0.5159235668789809,0.643764002987304,0.5229038306991696,0.464872588711598,1.318801089918256,1.2697547683923707,3.082802547770701,2.968152866242038
Magdalena Frech,17,122,105,139,3859,2288,1402,1432,665,53,0.32075471698113206,0.6127622377622378,0.4643854748603352,0.42329726288987907,0.860655737704918,1.139344262295082,1.9811320754716981,2.6226415094339623
Magdalena Rybarikova,22,125,177,128,3539,2021,1324,1390,699,53,0.41509433962264153,0.6551212271152894,0.5028776978417266,0.46047430830039526,1.416,1.024,3.339622641509434,2.4150943396226414
Mahak Jain,0,3,0,3,73,52,30,18,12,1,0,0.5769230769230769,0.6666666666666666,0.5714285714285714,0,1,0,3
Mahin Qureshi,1,10,5,24,231,145,79,62,24,5,0.2,0.5448275862068965,0.3870967741935484,0.27906976744186046,0.5,2.4,1,4.8
Mai Hontama,5,22,1,29,623,441,252,153,84,10,0.5,0.5714285714285714,0.5490196078431373,0.46153846153846156,0.045454545454545456,1.3181818181818181,0.1,2.9
Maia Lumsden,1,4,13,13,137,79,55,45,23,2,0.5,0.6962025316455697,0.5111111111111111,0.39655172413793105,3.25,3.25,6.5,6.5
Maileen Nuudi,4,10,5,10,269,166,106,93,55,5,0.8,0.6385542168674698,0.5913978494623656,0.5339805825242718,0.5,1,1,2
Malene Helgo,3,15,4,23,468,271,158,174,87,6,0.5,0.5830258302583026,0.5,0.4416243654822335,0.26666666666666666,1.5333333333333334,0.6666666666666666,3.8333333333333335
Mananchaya Sawangkaew,0,2,0,1,59,33,15,25,9,1,0,0.45454545454545453,0.36,0.34615384615384615,0,0.5,0,1
Mandy Minella,21,112,132,87,3848,2469,1472,1292,629,51,0.4117647058823529,0.5961927906034832,0.4868421052631579,0.45612762871646123,1.1785714285714286,0.7767857142857143,2.588235294117647,1.7058823529411764
Mara Guth,0,2,3,9,52,31,15,12,5,1,0,0.4838709677419355,0.4166666666666667,0.23809523809523808,1.5,4.5,3,9
Marcela Zacarias,7,24,2,17,688,509,309,162,86,11,0.6363636363636364,0.6070726915520629,0.5308641975308642,0.48044692737430167,0.08333333333333333,0.7083333333333334,0.18181818181818182,1.5454545454545454
Margarita Gasparyan,32,151,150,249,4519,2847,1749,1423,720,66,0.48484848484848486,0.6143308746048473,0.5059732958538299,0.430622009569378,0.9933774834437086,1.6490066225165563,2.272727272727273,3.772727272727273
Mari Osaka,0,2,0,2,61,37,15,22,12,1,0,0.40540540540540543,0.5454545454545454,0.5,0,1,0,2
Maria Cecilia Aguiar,0,2,0,3,60,32,13,25,9,1,0,0.40625,0.36,0.32142857142857145,0,1.5,0,3
Maria Fernanda Alvarez Teran,0,3,0,0,0,0,0,0,0,1,0,NA,NA,NA,0,0,0,0
Maria Fernanda Herazo Gonzalez,4,22,9,38,639,396,224,205,108,10,0.4,0.5656565656565656,0.526829268292683,0.4444444444444444,0.4090909090909091,1.7272727272727273,0.9,3.8
Maria Gabriela Rivera Corado,1,4,2,0,112,70,44,42,24,2,0.5,0.6285714285714286,0.5714285714285714,0.5714285714285714,0.5,0,1,0
Maria Ines Fonte,0,9,4,7,246,163,81,76,37,4,0,0.49693251533742333,0.4868421052631579,0.4457831325301205,0.4444444444444444,0.7777777777777778,1,1.75
Maria Joao Koehler,0,4,1,9,89,59,30,21,8,2,0,0.5084745762711864,0.38095238095238093,0.26666666666666666,0.25,2.25,0.5,4.5
Maria Jose Portillo Ramirez,1,4,5,12,120,70,50,38,21,2,0.5,0.7142857142857143,0.5526315789473685,0.42,1.25,3,2.5,6
Maria Lourdes Carle,4,15,4,30,515,325,189,160,83,6,0.6666666666666666,0.5815384615384616,0.51875,0.4368421052631579,0.26666666666666666,2,0.6666666666666666,5
Maria Mateas,0,2,3,3,58,44,25,11,5,1,0,0.5681818181818182,0.45454545454545453,0.35714285714285715,1.5,1.5,3,3
Maria Paulina Perez Garcia,0,2,0,3,52,41,27,8,6,1,0,0.6585365853658537,0.75,0.5454545454545454,0,1.5,0,3
Maria Sakkari,134,518,794,801,14970,8800,5817,5369,2926,222,0.6036036036036037,0.6610227272727273,0.5449804432855281,0.4742301458670989,1.5328185328185329,1.5463320463320462,3.5765765765765765,3.608108108108108
Maria Sharapova,29,112,203,295,3344,2020,1336,1029,578,50,0.58,0.6613861386138614,0.5617103984450923,0.43655589123867067,1.8125,2.6339285714285716,4.06,5.9
Mariam Bolkvadze,4,33,11,96,922,574,317,252,134,17,0.23529411764705882,0.5522648083623694,0.5317460317460317,0.3850574712643678,0.3333333333333333,2.909090909090909,0.6470588235294118,5.647058823529412
Marian Jade Capadocia,4,10,1,13,279,198,123,68,44,5,0.8,0.6212121212121212,0.6470588235294118,0.5432098765432098,0.1,1.3,0.2,2.6
Mariana Duque Marino,1,15,2,37,430,244,131,149,68,7,0.14285714285714285,0.5368852459016393,0.4563758389261745,0.3655913978494624,0.13333333333333333,2.466666666666667,0.2857142857142857,5.285714285714286
Marie Benoit,0,2,2,2,61,45,21,14,6,1,0,0.4666666666666667,0.42857142857142855,0.375,1,1,2,2
Marie Bouzkova,48,231,165,234,6895,4537,2817,2124,1125,100,0.48,0.620894864447873,0.5296610169491526,0.4770992366412214,0.7142857142857143,1.0129870129870129,1.65,2.34
Marie Weckerle,1,10,3,32,294,176,93,86,41,4,0.25,0.5284090909090909,0.47674418604651164,0.3474576271186441,0.3,3.2,0.75,8
Marina Bassols Ribera,0,3,0,4,83,55,31,24,13,1,0,0.5636363636363636,0.5416666666666666,0.4642857142857143,0,1.3333333333333333,0,4
Marina Melnikova,1,22,5,55,698,505,280,138,64,9,0.1111111111111111,0.5544554455445545,0.463768115942029,0.3316062176165803,0.22727272727272727,2.5,0.5555555555555556,6.111111111111111
Marketa Vondrousova,95,362,294,739,10302,6080,3955,3483,1996,156,0.6089743589743589,0.6504934210526315,0.573069193224232,0.472761724301279,0.8121546961325967,2.041436464088398,1.8846153846153846,4.737179487179487
Marta Kostyuk,36,176,209,346,5466,3371,2098,1749,916,77,0.4675324675324675,0.6223672500741619,0.5237278444825615,0.4372315035799523,1.1875,1.9659090909090908,2.7142857142857144,4.4935064935064934
Martha Matoula,1,3,3,3,92,58,34,31,14,1,1,0.5862068965517241,0.45161290322580644,0.4117647058823529,1,1,3,3
Martina Caregaro,0,2,1,3,77,60,31,14,6,1,0,0.5166666666666667,0.42857142857142855,0.35294117647058826,0.5,1.5,1,3
Martina Di Giuseppe,4,19,25,23,586,354,226,209,99,9,0.4444444444444444,0.6384180790960452,0.47368421052631576,0.4267241379310345,1.3157894736842106,1.2105263157894737,2.7777777777777777,2.5555555555555554
Martina Trevisan,21,118,31,153,3344,2242,1262,949,470,52,0.40384615384615385,0.5628902765388046,0.4952581664910432,0.426497277676951,0.2627118644067797,1.2966101694915255,0.5961538461538461,2.9423076923076925
Mary Victoria Cancini,0,2,0,1,36,23,11,12,3,1,0,0.4782608695652174,0.25,0.23076923076923078,0,0.5,0,1
Maryam Al Balushi,0,4,0,5,70,47,14,18,4,2,0,0.2978723404255319,0.2222222222222222,0.17391304347826086,0,1.25,0,2.5
Maryna Zanevska,14,49,31,89,1400,837,541,474,245,24,0.5833333333333334,0.6463560334528077,0.5168776371308017,0.4351687388987567,0.6326530612244898,1.816326530612245,1.2916666666666667,3.7083333333333335
Maya Bseisu,0,2,0,5,44,23,9,16,6,1,0,0.391304347826087,0.375,0.2857142857142857,0,2.5,0,5
Maya Tahan,0,8,2,7,249,183,96,59,25,4,0,0.5245901639344263,0.423728813559322,0.3787878787878788,0.25,0.875,0.5,1.75
Mayar Sherif,15,91,80,65,2511,1805,1118,641,300,40,0.375,0.6193905817174515,0.46801872074882994,0.42492917847025496,0.8791208791208791,0.7142857142857143,2,1.625
Mayo Hibi,2,15,2,6,483,381,204,96,51,6,0.3333333333333333,0.5354330708661418,0.53125,0.5,0.13333333333333333,0.4,0.3333333333333333,1
Meiling Wang,0,2,1,1,57,39,20,17,11,1,0,0.5128205128205128,0.6470588235294118,0.6111111111111112,0.5,0.5,1,1
Melanie Klaffner,4,14,6,10,385,272,158,103,66,6,0.6666666666666666,0.5808823529411765,0.6407766990291263,0.584070796460177,0.42857142857142855,0.7142857142857143,1,1.6666666666666667
Melena Lopez,0,2,0,0,0,0,0,0,0,1,0,NA,NA,NA,0,0,0,0
Melisa Morales,4,15,0,9,131,91,42,31,14,7,0.5714285714285714,0.46153846153846156,0.45161290322580644,0.35,0,0.6,0,1.2857142857142858
Mell Elizabeth Reasco Gonzalez,2,16,2,33,439,283,170,123,66,7,0.2857142857142857,0.6007067137809188,0.5365853658536586,0.4230769230769231,0.125,2.0625,0.2857142857142857,4.714285714285714
Michaela Laki,1,6,1,15,180,112,61,53,25,3,0.3333333333333333,0.5446428571428571,0.4716981132075472,0.36764705882352944,0.16666666666666666,2.5,0.3333333333333333,5
Mihaela Buzarnescu,56,284,219,461,8333,5196,3219,2676,1447,121,0.4628099173553719,0.6195150115473441,0.5407324364723468,0.46126872808415686,0.7711267605633803,1.6232394366197183,1.8099173553719008,3.809917355371901
Mihaela Djakovic,0,2,2,5,50,29,13,16,8,1,0,0.4482758620689655,0.5,0.38095238095238093,1,2.5,2,5
Mira Antonitsch,0,3,5,4,81,42,27,35,14,1,0,0.6428571428571429,0.4,0.358974358974359,1.6666666666666667,1.3333333333333333,5,4
Miriam Bianca Bulgaru,0,2,0,8,63,30,18,25,12,1,0,0.6,0.48,0.36363636363636365,0,4,0,8
Mirjam Bjorklund,4,18,19,9,426,298,186,119,65,8,0.5,0.6241610738255033,0.5462184873949579,0.5078125,1.0555555555555556,0.5,2.375,1.125
Mirjana Lucic,2,12,7,26,357,209,132,122,58,5,0.4,0.631578947368421,0.47540983606557374,0.3918918918918919,0.5833333333333334,2.1666666666666665,1.4,5.2
Misa Eguchi,0,2,1,2,58,36,18,20,6,1,0,0.5,0.3,0.2727272727272727,0.5,1,1,2
Misaki Doi,27,194,69,247,5897,3614,2176,2036,1021,82,0.32926829268292684,0.6021029330381849,0.5014734774066798,0.4472185720543145,0.3556701030927835,1.2731958762886597,0.8414634146341463,3.0121951219512195
Miyu Kato,1,14,5,24,431,246,144,161,80,6,0.16666666666666666,0.5853658536585366,0.4968944099378882,0.43243243243243246,0.35714285714285715,1.7142857142857142,0.8333333333333334,4
Momoko Kobori,0,2,0,2,85,64,34,19,10,1,0,0.53125,0.5263157894736842,0.47619047619047616,0,1,0,2
Mona Barthel,24,165,333,427,5301,3025,2037,1849,974,69,0.34782608695652173,0.6733884297520661,0.5267712276906436,0.4279437609841828,2.018181818181818,2.587878787878788,4.826086956521739,6.188405797101449
Monica Niculescu,17,114,19,70,3464,2704,1471,690,347,48,0.3541666666666667,0.544008875739645,0.5028985507246376,0.45657894736842103,0.16666666666666666,0.6140350877192983,0.3958333333333333,1.4583333333333333
Monica Puig,37,170,231,263,5179,3202,2077,1714,924,73,0.5068493150684932,0.6486570893191755,0.5390898483080513,0.4673748103186646,1.3588235294117648,1.5470588235294118,3.164383561643836,3.6027397260273974
Montserrat Gonzalez,5,18,13,39,559,327,201,193,119,8,0.625,0.6146788990825688,0.616580310880829,0.5129310344827587,0.7222222222222222,2.1666666666666665,1.625,4.875
Moyuka Uchijima,4,8,6,9,189,126,86,54,32,4,1,0.6825396825396826,0.5925925925925926,0.5079365079365079,0.75,1.125,1.5,2.25
Myrtille Georges,0,4,1,11,97,50,26,36,16,2,0,0.52,0.4444444444444444,0.3404255319148936,0.25,2.75,0.5,5.5
Na Lae Han,9,42,8,53,1272,885,508,334,179,18,0.5,0.5740112994350283,0.5359281437125748,0.4625322997416021,0.19047619047619047,1.2619047619047619,0.4444444444444444,2.9444444444444446
Na Ri Kim,1,6,4,9,181,122,72,50,30,2,0.5,0.5901639344262295,0.6,0.5084745762711864,0.6666666666666666,1.5,2,4.5
Nadia Podoroska,28,117,86,154,3336,2107,1276,1075,563,52,0.5384615384615384,0.6056003796867584,0.5237209302325582,0.4580960130187144,0.7350427350427351,1.3162393162393162,1.6538461538461537,2.9615384615384617
Nadine Del Carmen,2,9,1,14,264,174,96,76,38,4,0.5,0.5517241379310345,0.5,0.4222222222222222,0.1111111111111111,1.5555555555555556,0.25,3.5
Nadiya Kichenok,1,8,5,21,252,148,96,83,40,3,0.3333333333333333,0.6486486486486487,0.4819277108433735,0.38461538461538464,0.625,2.625,1.6666666666666667,7
Nagi Hanatani,1,3,0,2,35,20,4,13,6,2,0.5,0.2,0.46153846153846156,0.4,0,0.6666666666666666,0,1
Naiktha Bains,0,4,5,11,100,56,34,33,17,2,0,0.6071428571428571,0.5151515151515151,0.38636363636363635,1.25,2.75,2.5,5.5
Nancy Karaky,0,4,0,7,80,39,16,34,12,2,0,0.41025641025641024,0.35294117647058826,0.2926829268292683,0,1.75,0,3.5
Nao Hibino,31,163,123,198,4972,3209,1957,1565,768,74,0.4189189189189189,0.6098473044562169,0.4907348242811502,0.4356211003970505,0.754601226993865,1.2147239263803682,1.662162162162162,2.675675675675676
Naomi Broady,1,10,50,14,306,180,125,112,65,4,0.25,0.6944444444444444,0.5803571428571429,0.5158730158730159,5,1.4,12.5,3.5
Naomi Osaka,130,393,1027,366,11217,6540,4743,4311,2253,182,0.7142857142857143,0.7252293577981651,0.5226165622825331,0.4817190506735087,2.61323155216285,0.9312977099236641,5.642857142857143,2.010989010989011
Nastasja Mariana Schunk,0,10,6,7,242,168,93,67,37,4,0,0.5535714285714286,0.5522388059701493,0.5,0.6,0.7,1.5,1.75
